APT,DATE,ARRS,DEPS,HEAVY,MED,LIGHT
SBSP,2022-03-22,142,145,NA,NA,NA
SBSP,2022-03-23,140,141,0,281,0
SBSP,2022-03-24,153,151,0,304,0
SBSP,2022-03-25,150,155,NA,NA,NA
SBSP,2022-03-26,140,130,0,270,0
SBSP,2022-03-27,156,157,0,313,0
SBSP,2022-03-28,210,218,0,428,0
SBSP,2022-03-29,208,201,0,409,0
SBSP,2022-03-30,190,193,0,383,0
SBSP,2022-03-31,204,202,0,406,0
SBSP,2022-04-01,221,210,NA,NA,NA
SBSP,2022-04-02,165,159,0,322,2
SBSP,2022-04-03,158,164,0,322,0
SBSP,2022-04-04,212,211,NA,NA,NA
SBSP,2022-04-05,198,198,0,396,0
SBSP,2022-04-06,192,184,0,376,0
SBSP,2022-04-07,207,207,0,414,0
SBSP,2022-04-08,218,221,0,439,0
SBSP,2022-04-09,167,160,NA,NA,NA
SBSP,2022-04-10,161,166,0,327,0
SBSP,2022-04-11,217,215,0,432,0
SBSP,2022-04-12,201,200,0,401,0
SBSP,2022-04-13,205,203,0,408,0
SBSP,2022-04-14,195,189,NA,NA,NA
SBSP,2022-04-15,171,158,NA,NA,NA
SBSP,2022-04-16,123,129,0,252,0
SBSP,2022-04-17,153,161,0,314,0
SBSP,2022-04-18,195,184,0,379,0
SBSP,2022-04-19,181,188,0,369,0
SBSP,2022-04-20,198,192,0,390,0
SBSP,2022-04-21,192,179,0,371,0
SBSP,2022-04-22,157,168,0,325,0
SBSP,2022-04-23,131,128,NA,NA,NA
SBSP,2022-04-24,164,173,0,337,0
SBSP,2022-04-25,232,227,NA,NA,NA
SBSP,2022-04-26,212,212,0,424,0
SBSP,2022-04-27,202,200,0,402,0
SBSP,2022-04-28,206,202,0,408,0
SBSP,2022-04-29,216,216,0,432,0
SBSP,2022-04-30,158,150,0,308,0
SBSP,2022-05-01,164,171,0,335,0
SBSP,2022-05-02,229,229,0,457,1
SBSP,2022-05-03,213,207,NA,NA,NA
SBSP,2022-05-04,209,208,0,417,0
SBSP,2022-05-05,224,224,0,448,0
SBSP,2022-05-06,228,225,0,453,0
SBSP,2022-05-07,165,160,NA,NA,NA
SBSP,2022-05-08,164,171,0,335,0
SBSP,2022-05-09,229,229,NA,NA,NA
SBSP,2022-05-10,221,216,0,437,0
SBSP,2022-05-11,209,211,0,420,0
SBSP,2022-05-12,219,219,0,438,0
SBSP,2022-05-13,231,226,0,456,1
SBSP,2022-05-14,168,164,0,332,0
SBSP,2022-05-15,163,170,0,333,0
SBSP,2022-05-16,234,235,NA,NA,NA
SBSP,2022-05-17,218,217,0,435,0
SBSP,2022-05-18,212,212,0,424,0
SBSP,2022-05-19,217,210,NA,NA,NA
SBSP,2022-05-20,238,240,NA,NA,NA
SBSP,2022-05-21,173,166,NA,NA,NA
SBSP,2022-05-22,167,169,NA,NA,NA
SBSP,2022-05-23,235,231,NA,NA,NA
SBSP,2022-05-24,221,221,0,442,0
SBSP,2022-05-25,216,218,NA,NA,NA
SBSP,2022-05-26,220,219,NA,NA,NA
SBSP,2022-05-27,235,234,0,469,0
SBSP,2022-05-28,167,159,0,326,0
SBSP,2022-05-29,166,178,0,344,0
SBSP,2022-05-30,237,231,0,468,0
SBSP,2022-05-31,221,217,0,438,0
SBSP,2022-06-01,204,199,NA,NA,NA
SBSP,2022-06-02,195,191,NA,NA,NA
SBSP,2022-06-03,221,212,0,432,1
SBSP,2022-06-04,162,155,0,317,0
SBSP,2022-06-05,167,177,0,344,0
SBSP,2022-06-06,221,216,NA,NA,NA
SBSP,2022-06-07,203,197,0,400,0
SBSP,2022-06-08,197,200,0,397,0
SBSP,2022-06-09,217,218,0,435,0
SBSP,2022-06-10,233,228,NA,NA,NA
SBSP,2022-06-11,171,161,0,332,0
SBSP,2022-06-12,168,179,0,347,0
SBSP,2022-06-13,230,229,NA,NA,NA
SBSP,2022-06-14,218,213,NA,NA,NA
SBSP,2022-06-15,222,222,0,444,0
SBSP,2022-06-16,184,176,0,359,1
SBSP,2022-06-17,154,157,0,311,0
SBSP,2022-06-18,133,129,0,262,0
SBSP,2022-06-19,168,176,NA,NA,NA
SBSP,2022-06-20,235,229,NA,NA,NA
SBSP,2022-06-21,226,223,NA,NA,NA
SBSP,2022-06-22,210,212,0,422,0
SBSP,2022-06-23,228,225,0,453,0
SBSP,2022-06-24,223,221,0,444,0
SBSP,2022-06-25,167,158,0,324,1
SBSP,2022-06-26,172,173,NA,NA,NA
SBSP,2022-06-27,232,229,0,461,0
SBSP,2022-06-28,209,210,0,419,0
SBSP,2022-06-29,211,213,0,424,0
SBSP,2022-06-30,215,209,NA,NA,NA
SBSP,2022-07-01,231,236,NA,NA,NA
SBSP,2022-07-02,179,169,0,348,0
SBSP,2022-07-03,176,184,NA,NA,NA
SBSP,2022-07-04,232,227,NA,NA,NA
SBSP,2022-07-05,216,216,0,432,0
SBSP,2022-07-06,217,216,0,432,1
SBSP,2022-07-07,224,223,0,447,0
SBSP,2022-07-08,234,236,0,470,0
SBSP,2022-07-09,191,182,0,373,0
SBSP,2022-07-10,179,183,0,362,0
SBSP,2022-07-11,234,232,NA,NA,NA
SBSP,2022-07-12,223,221,0,444,0
SBSP,2022-07-13,220,216,0,436,0
SBSP,2022-07-14,223,223,NA,NA,NA
SBSP,2022-07-15,233,232,NA,NA,NA
SBSP,2022-07-16,192,188,0,380,0
SBSP,2022-07-17,179,183,0,362,0
SBSP,2022-07-18,238,232,NA,NA,NA
SBSP,2022-07-19,233,230,0,463,0
SBSP,2022-07-20,229,225,0,454,0
SBSP,2022-07-21,228,228,0,456,0
SBSP,2022-07-22,232,232,0,464,0
SBSP,2022-07-23,193,183,NA,NA,NA
SBSP,2022-07-24,177,183,0,360,0
SBSP,2022-07-25,243,237,NA,NA,NA
SBSP,2022-07-26,224,224,0,448,0
SBSP,2022-07-27,219,217,0,436,0
SBSP,2022-07-28,224,231,0,455,0
SBSP,2022-07-29,236,224,0,460,0
SBSP,2022-07-30,192,185,0,377,0
SBSP,2022-07-31,175,182,0,357,0
SBSP,2022-08-01,235,226,0,461,0
SBSP,2022-08-02,219,220,0,439,0
SBSP,2022-08-03,217,220,0,437,0
SBSP,2022-08-04,224,219,0,443,0
SBSP,2022-08-05,230,220,0,450,0
SBSP,2022-08-06,181,182,0,363,0
SBSP,2022-08-07,171,179,NA,NA,NA
SBSP,2022-08-08,230,221,NA,NA,NA
SBSP,2022-08-09,209,208,0,416,1
SBSP,2022-08-10,197,187,0,384,0
SBSP,2022-08-11,222,219,NA,NA,NA
SBSP,2022-08-12,227,231,NA,NA,NA
SBSP,2022-08-13,180,167,0,347,0
SBSP,2022-08-14,162,173,0,335,0
SBSP,2022-08-15,231,224,0,455,0
SBSP,2022-08-16,212,213,0,425,0
SBSP,2022-08-17,205,207,0,412,0
SBSP,2022-08-18,220,221,0,441,0
SBSP,2022-08-19,235,230,0,465,0
SBSP,2022-08-20,175,169,0,344,0
SBSP,2022-08-21,164,172,0,336,0
SBSP,2022-08-22,229,224,0,453,0
SBSP,2022-08-23,210,211,0,421,0
SBSP,2022-08-24,210,212,0,422,0
SBSP,2022-08-25,218,220,0,437,1
SBSP,2022-08-26,227,223,0,450,0
SBSP,2022-08-27,175,170,0,345,0
SBSP,2022-08-28,163,172,0,335,0
SBSP,2022-08-29,226,221,NA,NA,NA
SBSP,2022-08-30,206,208,0,414,0
SBSP,2022-08-31,219,213,0,432,0
SBSP,2022-09-01,216,223,0,439,0
SBSP,2022-09-02,234,230,NA,NA,NA
SBSP,2022-09-03,183,174,0,357,0
SBSP,2022-09-04,170,178,0,348,0
SBSP,2022-09-05,227,228,NA,NA,NA
SBSP,2022-09-06,214,212,0,426,0
SBSP,2022-09-07,188,182,0,370,0
SBSP,2022-09-08,204,205,0,408,1
SBSP,2022-09-09,216,220,NA,NA,NA
SBSP,2022-09-10,179,168,NA,NA,NA
SBSP,2022-09-11,174,182,0,356,0
SBSP,2022-09-12,238,235,NA,NA,NA
SBSP,2022-09-13,214,210,0,424,0
SBSP,2022-09-14,212,219,0,431,0
SBSP,2022-09-15,212,199,NA,NA,NA
SBSP,2022-09-16,221,216,0,437,0
SBSP,2022-09-17,176,166,0,342,0
SBSP,2022-09-18,165,174,0,339,0
SBSP,2022-09-19,227,228,NA,NA,NA
SBSP,2022-09-20,220,214,0,434,0
SBSP,2022-09-21,208,211,NA,NA,NA
SBSP,2022-09-22,213,211,0,424,0
SBSP,2022-09-23,228,226,0,454,0
SBSP,2022-09-24,175,162,0,337,0
SBSP,2022-09-25,163,174,0,337,0
SBSP,2022-09-26,229,221,NA,NA,NA
SBSP,2022-09-27,223,214,0,436,1
SBSP,2022-09-28,209,202,0,410,1
SBSP,2022-09-29,206,195,NA,NA,NA
SBSP,2022-09-30,222,221,NA,NA,NA
SBSP,2022-10-01,178,170,NA,NA,NA
SBSP,2022-10-02,166,176,0,342,0
SBSP,2022-10-03,235,235,0,470,0
SBSP,2022-10-04,244,239,NA,NA,NA
SBSP,2022-10-05,238,241,0,479,0
SBSP,2022-10-06,236,233,0,469,0
SBSP,2022-10-07,236,234,0,469,1
SBSP,2022-10-08,202,188,NA,NA,NA
SBSP,2022-10-09,79,95,0,174,0
SBSP,2022-10-10,182,180,NA,NA,NA
SBSP,2022-10-11,225,222,0,447,0
SBSP,2022-10-12,192,191,NA,NA,NA
SBSP,2022-10-13,213,211,0,424,0
SBSP,2022-10-14,228,229,0,457,0
SBSP,2022-10-15,187,176,0,363,0
SBSP,2022-10-16,186,194,2,378,0
SBSP,2022-10-17,242,236,0,478,0
SBSP,2022-10-18,236,237,NA,NA,NA
SBSP,2022-10-19,241,238,0,479,0
SBSP,2022-10-20,234,234,0,467,1
SBSP,2022-10-21,243,246,0,489,0
SBSP,2022-10-22,194,179,NA,NA,NA
SBSP,2022-10-23,181,191,0,372,0
SBSP,2022-10-24,236,233,0,469,0
SBSP,2022-10-25,239,237,0,476,0
SBSP,2022-10-26,240,238,0,478,0
SBSP,2022-10-27,233,232,0,465,0
SBSP,2022-10-28,238,235,NA,NA,NA
SBSP,2022-10-29,191,179,0,369,1
SBSP,2022-10-30,194,199,0,392,1
SBSP,2022-10-31,244,242,NA,NA,NA
SBSP,2022-11-01,217,205,0,418,4
SBSP,2022-11-02,215,209,0,422,2
SBSP,2022-11-03,262,261,NA,NA,NA
SBSP,2022-11-04,273,267,NA,NA,NA
SBSP,2022-11-05,208,204,0,403,9
SBSP,2022-11-06,196,201,0,395,2
SBSP,2022-11-07,270,265,0,523,12
SBSP,2022-11-08,269,271,NA,NA,NA
SBSP,2022-11-09,267,263,NA,NA,NA
SBSP,2022-11-10,274,267,NA,NA,NA
SBSP,2022-11-11,261,252,0,502,11
SBSP,2022-11-12,205,203,NA,NA,NA
SBSP,2022-11-13,166,164,0,329,1
SBSP,2022-11-14,206,205,NA,NA,NA
SBSP,2022-11-15,221,225,0,432,14
SBSP,2022-11-16,270,265,NA,NA,NA
SBSP,2022-11-17,268,273,NA,NA,NA
SBSP,2022-11-18,276,266,NA,NA,NA
SBSP,2022-11-19,209,204,0,405,8
SBSP,2022-11-20,189,197,0,380,6
SBSP,2022-11-21,283,269,0,539,13
SBSP,2022-11-22,258,272,0,518,12
SBSP,2022-11-23,268,258,NA,NA,NA
SBSP,2022-11-24,242,231,NA,NA,NA
SBSP,2022-11-25,274,270,NA,NA,NA
SBSP,2022-11-26,189,181,NA,NA,NA
SBSP,2022-11-27,200,207,NA,NA,NA
SBSP,2022-11-28,242,239,NA,NA,NA
SBSP,2022-11-29,259,259,NA,NA,NA
SBSP,2022-11-30,265,258,NA,NA,NA
SBSP,2022-12-01,269,272,NA,NA,NA
SBSP,2022-12-02,249,239,NA,NA,NA
SBSP,2022-12-03,211,211,NA,NA,NA
SBSP,2022-12-04,212,209,NA,NA,NA
SBSP,2022-12-05,273,266,NA,NA,NA
SBSP,2022-12-06,248,252,NA,NA,NA
SBSP,2022-12-07,259,247,NA,NA,NA
SBSP,2022-12-08,276,268,NA,NA,NA
SBSP,2022-12-09,253,256,NA,NA,NA
SBSP,2022-12-10,217,210,NA,NA,NA
SBSP,2022-12-11,202,208,NA,NA,NA
SBSP,2022-12-12,269,263,NA,NA,NA
SBSP,2022-12-13,247,237,NA,NA,NA
SBSP,2022-12-14,268,272,NA,NA,NA
SBSP,2022-12-15,267,265,NA,NA,NA
SBSP,2022-12-16,272,269,NA,NA,NA
SBSP,2022-12-17,214,210,0,419,5
SBSP,2022-12-18,202,201,NA,NA,NA
SBSP,2022-12-19,260,256,NA,NA,NA
SBSP,2022-12-20,245,237,0,481,1
SBSP,2022-12-21,235,232,NA,NA,NA
SBSP,2022-12-22,250,255,NA,NA,NA
SBSP,2022-12-23,268,265,NA,NA,NA
SBSP,2022-12-24,203,187,NA,NA,NA
SBSP,2022-12-25,163,174,NA,NA,NA
SBSP,2022-12-26,253,253,0,500,6
SBSP,2022-12-27,266,267,NA,NA,NA
SBSP,2022-12-28,262,264,NA,NA,NA
SBSP,2022-12-29,269,260,0,525,4
SBSP,2022-12-30,258,258,NA,NA,NA
SBSP,2022-12-31,201,187,NA,NA,NA
SBSP,2023-01-01,163,177,0,336,4
SBSP,2023-01-02,269,268,NA,NA,NA
SBSP,2023-01-03,267,265,0,521,11
SBSP,2023-01-04,265,256,NA,NA,NA
SBSP,2023-01-05,263,254,NA,NA,NA
SBSP,2023-01-06,252,253,0,505,0
SBSP,2023-01-07,200,197,NA,NA,NA
SBSP,2023-01-08,196,205,NA,NA,NA
SBSP,2023-01-09,259,257,NA,NA,NA
SBSP,2023-01-10,260,247,NA,NA,NA
SBSP,2023-01-11,260,261,0,509,12
SBSP,2023-01-12,264,263,NA,NA,NA
SBSP,2023-01-13,275,268,0,532,11
SBSP,2023-01-14,207,208,NA,NA,NA
SBSP,2023-01-15,188,182,NA,NA,NA
SBSP,2023-01-16,276,277,NA,NA,NA
SBSP,2023-01-17,273,265,0,524,14
SBSP,2023-01-18,270,269,0,528,11
SBSP,2023-01-19,267,270,NA,NA,NA
SBSP,2023-01-20,265,257,NA,NA,NA
SBSP,2023-01-21,218,217,NA,NA,NA
SBSP,2023-01-22,209,208,0,413,4
SBSP,2023-01-23,264,260,0,512,12
SBSP,2023-01-24,271,267,0,525,13
SBSP,2023-01-25,267,273,NA,NA,NA
SBSP,2023-01-26,272,267,NA,NA,NA
SBSP,2023-01-27,271,274,0,533,12
SBSP,2023-01-28,214,212,NA,NA,NA
SBSP,2023-01-29,203,192,0,392,3
SBSP,2023-01-30,271,275,0,534,12
SBSP,2023-01-31,264,265,0,518,11
SBSV,2019-01-01,64,78,0,142,0
SBSV,2019-01-02,92,95,2,185,0
SBSV,2019-01-03,99,99,1,197,0
SBSV,2019-01-04,97,97,0,194,0
SBSV,2019-01-05,95,91,0,186,0
SBSV,2019-01-06,92,96,0,188,0
SBSV,2019-01-07,102,99,2,199,0
SBSV,2019-01-08,93,96,0,189,0
SBSV,2019-01-09,96,96,0,192,0
SBSV,2019-01-10,98,99,0,197,0
SBSV,2019-01-11,96,99,0,195,0
SBSV,2019-01-12,95,93,0,188,0
SBSV,2019-01-13,91,93,0,184,0
SBSV,2019-01-14,96,98,4,190,0
SBSV,2019-01-15,96,98,0,194,0
SBSV,2019-01-16,96,95,0,191,0
SBSV,2019-01-17,96,95,0,191,0
SBSV,2019-01-18,96,96,0,192,0
SBSV,2019-01-19,92,89,0,181,0
SBSV,2019-01-20,86,89,0,175,0
SBSV,2019-01-21,99,98,4,193,0
SBSV,2019-01-22,94,95,0,189,0
SBSV,2019-01-23,92,91,0,183,0
SBSV,2019-01-24,98,96,0,194,0
SBSV,2019-01-25,94,95,0,189,0
SBSV,2019-01-26,86,84,0,170,0
SBSV,2019-01-27,89,90,0,179,0
SBSV,2019-01-28,97,97,4,190,0
SBSV,2019-01-29,96,92,0,188,0
SBSV,2019-01-30,92,92,0,184,0
SBSV,2019-01-31,94,94,0,188,0
SBSV,2019-02-01,92,96,2,186,0
SBSV,2019-02-02,91,87,0,178,0
SBSV,2019-02-03,84,89,0,173,0
SBSV,2019-02-04,89,87,2,174,0
SBSV,2019-02-05,85,86,0,171,0
SBSV,2019-02-06,77,79,2,154,0
SBSV,2019-02-07,84,83,0,167,0
SBSV,2019-02-08,84,84,0,168,0
SBSV,2019-02-09,81,78,0,159,0
SBSV,2019-02-10,66,75,0,141,0
SBSV,2019-02-11,80,85,5,160,0
SBSV,2019-02-12,83,84,0,167,0
SBSV,2019-02-13,82,82,0,164,0
SBSV,2019-02-14,82,82,0,164,0
SBSV,2019-02-15,81,82,0,163,0
SBSV,2019-02-16,79,74,0,153,0
SBSV,2019-02-17,73,71,0,144,0
SBSV,2019-02-18,82,82,2,162,0
SBSV,2019-02-19,80,81,0,161,0
SBSV,2019-02-20,72,75,0,147,0
SBSV,2019-02-21,82,79,1,160,0
SBSV,2019-02-22,85,85,0,170,0
SBSV,2019-02-23,79,74,0,153,0
SBSV,2019-02-24,72,76,0,148,0
SBSV,2019-02-25,79,78,4,153,0
SBSV,2019-02-26,77,78,0,155,0
SBSV,2019-02-27,81,76,0,157,0
SBSV,2019-02-28,88,89,0,177,0
SBSV,2019-03-01,100,101,2,199,0
SBSV,2019-03-02,102,97,0,199,0
SBSV,2019-03-03,59,57,0,116,0
SBSV,2019-03-04,58,58,4,112,0
SBSV,2019-03-05,71,75,0,146,0
SBSV,2019-03-06,103,103,0,206,0
SBSV,2019-03-07,82,80,1,161,0
SBSV,2019-03-08,78,79,0,157,0
SBSV,2019-03-09,79,77,0,156,0
SBSV,2019-03-10,78,80,0,158,0
SBSV,2019-03-11,78,77,4,151,0
SBSV,2019-03-12,76,77,0,153,0
SBSV,2019-03-13,77,73,0,150,0
SBSV,2019-03-14,77,80,0,157,0
SBSV,2019-03-15,85,84,0,169,0
SBSV,2019-03-16,80,79,0,159,0
SBSV,2019-03-17,72,76,0,148,0
SBSV,2019-03-18,81,76,4,153,0
SBSV,2019-03-19,76,75,0,151,0
SBSV,2019-03-20,75,74,0,149,0
SBSV,2019-03-21,83,80,1,162,0
SBSV,2019-03-22,76,79,0,155,0
SBSV,2019-03-23,82,76,0,158,0
SBSV,2019-03-24,77,79,0,156,0
SBSV,2019-03-25,83,79,4,158,0
SBSV,2019-03-26,75,76,0,150,1
SBSV,2019-03-27,74,74,0,148,0
SBSV,2019-03-28,79,76,0,155,0
SBSV,2019-03-29,83,85,0,168,0
SBSV,2019-03-30,82,78,0,160,0
SBSV,2019-03-31,73,76,0,149,0
SBSV,2019-04-01,75,73,4,144,0
SBSV,2019-04-02,67,64,0,131,0
SBSV,2019-04-03,69,67,0,136,0
SBSV,2019-04-04,70,69,0,139,0
SBSV,2019-04-05,76,75,0,151,0
SBSV,2019-04-06,63,62,1,124,0
SBSV,2019-04-07,61,63,0,124,0
SBSV,2019-04-08,72,72,4,140,0
SBSV,2019-04-09,65,64,0,129,0
SBSV,2019-04-10,68,65,0,133,0
SBSV,2019-04-11,68,66,1,133,0
SBSV,2019-04-12,74,73,0,147,0
SBSV,2019-04-13,65,65,0,130,0
SBSV,2019-04-14,69,70,0,139,0
SBSV,2019-04-15,68,66,2,132,0
SBSV,2019-04-16,66,65,0,131,0
SBSV,2019-04-17,64,63,0,127,0
SBSV,2019-04-18,68,69,1,136,0
SBSV,2019-04-19,68,64,0,132,0
SBSV,2019-04-20,47,48,0,95,0
SBSV,2019-04-21,64,64,0,128,0
SBSV,2019-04-22,71,71,4,138,0
SBSV,2019-04-23,62,63,0,125,0
SBSV,2019-04-24,63,61,0,124,0
SBSV,2019-04-25,60,59,0,119,0
SBSV,2019-04-26,63,64,0,127,0
SBSV,2019-04-27,57,52,0,109,0
SBSV,2019-04-28,58,58,0,116,0
SBSV,2019-04-29,52,52,4,100,0
SBSV,2019-04-30,53,53,0,106,0
SBSV,2019-05-01,49,49,0,98,0
SBSV,2019-05-02,53,53,0,106,0
SBSV,2019-05-03,56,55,0,111,0
SBSV,2019-05-04,52,49,0,101,0
SBSV,2019-05-05,51,54,0,105,0
SBSV,2019-05-06,56,55,2,109,0
SBSV,2019-05-07,57,55,0,112,0
SBSV,2019-05-08,59,59,0,118,0
SBSV,2019-05-09,53,55,0,108,0
SBSV,2019-05-10,64,60,2,122,0
SBSV,2019-05-11,56,53,0,109,0
SBSV,2019-05-12,50,52,0,102,0
SBSV,2019-05-13,53,53,2,104,0
SBSV,2019-05-14,50,50,0,100,0
SBSV,2019-05-15,61,62,2,121,0
SBSV,2019-05-16,56,54,0,110,0
SBSV,2019-05-17,63,64,0,127,0
SBSV,2019-05-18,56,53,0,109,0
SBSV,2019-05-19,51,51,0,102,0
SBSV,2019-05-20,53,51,2,102,0
SBSV,2019-05-21,54,55,0,109,0
SBSV,2019-05-22,62,61,0,123,0
SBSV,2019-05-23,58,56,0,114,0
SBSV,2019-05-24,64,60,0,124,0
SBSV,2019-05-25,54,51,0,105,0
SBSV,2019-05-26,51,53,0,104,0
SBSV,2019-05-27,57,57,2,112,0
SBSV,2019-05-28,51,53,0,104,0
SBSV,2019-05-29,60,58,0,118,0
SBSV,2019-05-30,57,57,0,114,0
SBSV,2019-05-31,59,57,2,114,0
SBSV,2019-06-01,57,56,0,113,0
SBSV,2019-06-02,55,55,0,110,0
SBSV,2019-06-03,54,51,2,103,0
SBSV,2019-06-04,57,57,0,114,0
SBSV,2019-06-05,63,62,2,123,0
SBSV,2019-06-06,60,58,0,118,0
SBSV,2019-06-07,65,64,0,129,0
SBSV,2019-06-08,57,56,0,113,0
SBSV,2019-06-09,55,55,2,108,0
SBSV,2019-06-10,58,56,4,110,0
SBSV,2019-06-11,49,51,0,100,0
SBSV,2019-06-12,63,62,0,125,0
SBSV,2019-06-13,58,58,1,115,0
SBSV,2019-06-14,64,65,0,129,0
SBSV,2019-06-15,62,58,2,118,0
SBSV,2019-06-16,61,60,0,121,0
SBSV,2019-06-17,59,55,2,112,0
SBSV,2019-06-18,62,62,0,124,0
SBSV,2019-06-19,74,71,0,145,0
SBSV,2019-06-20,70,64,0,134,0
SBSV,2019-06-21,57,57,0,114,0
SBSV,2019-06-22,50,51,0,101,0
SBSV,2019-06-23,59,59,3,115,0
SBSV,2019-06-24,65,62,2,125,0
SBSV,2019-06-25,60,58,0,118,0
SBSV,2019-06-26,62,67,2,127,0
SBSV,2019-06-27,59,60,0,119,0
SBSV,2019-06-28,64,68,0,132,0
SBSV,2019-06-29,63,59,0,122,0
SBSV,2019-06-30,61,64,0,125,0
SBSV,2019-07-01,74,72,2,143,1
SBSV,2019-07-02,77,78,0,155,0
SBSV,2019-07-03,77,79,0,156,0
SBSV,2019-07-04,79,79,0,158,0
SBSV,2019-07-05,80,80,0,160,0
SBSV,2019-07-06,80,74,0,154,0
SBSV,2019-07-07,62,67,0,129,0
SBSV,2019-07-08,93,88,4,177,0
SBSV,2019-07-09,84,81,0,165,0
SBSV,2019-07-10,81,82,0,163,0
SBSV,2019-07-11,82,80,0,162,0
SBSV,2019-07-12,83,84,0,167,0
SBSV,2019-07-13,86,78,0,164,0
SBSV,2019-07-14,71,76,0,147,0
SBSV,2019-07-15,86,84,2,168,0
SBSV,2019-07-31,75,75,0,150,0
SBSV,2019-08-01,75,76,0,151,0
SBSV,2019-08-02,78,79,0,157,0
SBSV,2019-08-03,70,69,0,139,0
SBSV,2019-08-04,72,76,4,144,0
SBSV,2019-08-05,70,71,0,141,0
SBSV,2019-08-06,69,68,1,136,0
SBSV,2019-08-07,73,70,2,141,0
SBSV,2019-08-08,70,72,0,142,0
SBSV,2019-08-09,70,71,0,141,0
SBSV,2019-08-10,69,62,2,129,0
SBSV,2019-08-11,66,71,4,133,0
SBSV,2019-08-12,70,72,0,142,0
SBSV,2019-08-13,69,73,0,142,0
SBSV,2019-08-14,72,77,0,149,0
SBSV,2019-08-15,74,76,0,150,0
SBSV,2019-08-16,70,74,0,144,0
SBSV,2019-08-17,69,65,0,134,0
SBSV,2019-08-18,66,73,4,135,0
SBSV,2019-08-19,70,74,0,144,0
SBSV,2019-08-20,67,73,0,140,0
SBSV,2019-08-21,70,74,0,144,0
SBSV,2019-08-22,69,73,0,142,0
SBSV,2019-08-23,69,75,0,144,0
SBSV,2019-08-24,72,65,2,135,0
SBSV,2019-08-25,65,73,4,134,0
SBSV,2019-08-26,70,75,0,145,0
SBSV,2019-08-27,71,72,0,143,0
SBSV,2019-08-28,72,77,0,149,0
SBSV,2019-08-29,73,73,0,146,0
SBSV,2019-08-30,70,74,0,144,0
SBSV,2019-08-31,68,64,0,132,0
SBSV,2019-09-01,63,71,4,130,0
SBSV,2019-09-02,77,79,0,156,0
SBSV,2019-09-03,61,69,0,130,0
SBSV,2019-09-04,74,76,0,150,0
SBSV,2019-09-05,72,75,0,147,0
SBSV,2019-09-06,74,77,0,151,0
SBSV,2019-09-07,66,62,0,128,0
SBSV,2019-09-08,68,72,4,136,0
SBSV,2019-09-09,70,74,0,144,0
SBSV,2019-09-10,68,70,0,138,0
SBSV,2019-09-11,72,74,0,146,0
SBSV,2019-09-12,70,75,0,145,0
SBSV,2019-09-13,78,79,0,157,0
SBSV,2019-09-14,66,62,0,128,0
SBSV,2019-09-15,69,74,4,139,0
SBSV,2019-09-16,73,74,0,147,0
SBSV,2019-09-17,71,74,2,143,0
SBSV,2019-09-18,71,74,0,145,0
SBSV,2019-09-19,71,73,0,144,0
SBSV,2019-09-20,73,75,0,148,0
SBSV,2019-09-21,67,64,0,131,0
SBSV,2019-09-22,70,74,8,136,0
SBSV,2019-09-23,73,77,0,150,0
SBSV,2019-09-24,75,73,0,147,1
SBSV,2019-09-25,75,81,0,156,0
SBSV,2019-09-26,72,75,0,147,0
SBSV,2019-09-27,74,76,0,150,0
SBSV,2019-09-28,66,64,0,130,0
SBSV,2019-09-29,69,74,4,139,0
SBSV,2019-09-30,76,77,0,153,0
SBSV,2019-10-01,77,75,1,151,0
SBSV,2019-10-02,81,80,1,160,0
SBSV,2019-10-03,81,78,0,159,0
SBSV,2019-10-04,80,82,2,160,0
SBSV,2019-10-05,75,69,0,144,0
SBSV,2019-10-06,62,68,4,126,0
SBSV,2019-10-07,79,77,0,156,0
SBSV,2019-10-08,75,75,2,148,0
SBSV,2019-10-09,77,76,2,151,0
SBSV,2019-10-10,76,75,0,151,0
SBSV,2019-10-11,75,76,0,151,0
SBSV,2019-10-12,70,64,0,134,0
SBSV,2019-10-13,64,69,4,129,0
SBSV,2019-10-14,72,73,0,145,0
SBSV,2019-10-15,74,73,0,147,0
SBSV,2019-10-16,75,72,0,147,0
SBSV,2019-10-17,71,72,0,143,0
SBSV,2019-10-18,73,74,0,147,0
SBSV,2019-10-19,70,64,0,134,0
SBSV,2019-10-20,63,68,4,127,0
SBSV,2019-10-21,69,75,0,144,0
SBSV,2019-10-22,72,71,0,143,0
SBSV,2019-10-23,67,69,0,136,0
SBSV,2019-10-24,75,75,0,150,0
SBSV,2019-10-25,71,71,0,142,0
SBSV,2019-10-26,69,63,2,130,0
SBSV,2019-10-27,64,66,0,130,0
SBSV,2019-10-28,80,77,0,157,0
SBSV,2019-10-29,71,71,0,142,0
SBSV,2019-10-30,76,76,0,152,0
SBSV,2019-10-31,81,80,1,160,0
SBSV,2019-11-01,85,83,1,167,0
SBSV,2019-11-02,78,74,2,150,0
SBSV,2019-11-03,73,76,0,149,0
SBSV,2019-11-04,79,78,0,157,0
SBSV,2019-11-05,79,77,0,156,0
SBSV,2019-11-06,79,83,0,162,0
SBSV,2019-11-07,84,80,1,163,0
SBSV,2019-11-08,77,82,1,158,0
SBSV,2019-11-09,81,76,1,155,1
SBSV,2019-11-10,75,77,0,152,0
SBSV,2019-11-11,82,82,0,164,0
SBSV,2019-11-12,78,80,0,158,0
